,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
18111,-122.03,37.31,19,0.1152204904,859,1520,784,3.375,1,3.6798469388,0.2977469671,7.4509803922,275700
18112,-122.03,37.3,30,0.1711182677,554,1551,616,5.8521,1,4.8814935065,0.1842367808,4.9082278481,326300
18113,-122.03,37.3,22,0.4350290855,758,1792,695,5.4842,1,5.1553956835,0.2115545632,4.7533156499,335300
18114,-122.02,37.31,34,-0.0020732064,433,1301,431,6.083,1,6.0997679814,0.1647014074,0.6475858636,341400
18115,-122.02,37.31,35,-0.1276141162,384,1248,378,5.9714,1,6.2301587302,0.1630573248,249.6,332500
18116,-122.02,37.3,26,-0.2980565193,301,924,297,6.7123,1,6.6767676768,0.1517902168,1.8704453441,354600
18119,-122.02,37.31,33,-0.0323129876,434,1230,418,6.3197,1,6.1315789474,0.1693328131,3.0904522613,340100
18120,-122.03,37.32,15,1.1447475867,1059,2156,982,5.6511,1,5.2260692464,0.2063522993,3.97053407,404800
18121,-122,37.32,34,0.3740913446,731,1915,689,4.7402,1,5.007256894,0.211884058,3.2679180887,244500
18122,-122.01,37.31,26,-0.5692981931,241,700,236,6.6766,1,5.8940677966,0.1732566499,1.2915129151,332700
18123,-122.01,37.32,32,0.2173942965,613,1577,603,4.6613,1,5.1542288557,0.1972329472,7.8069306931,284000
18124,-122,37.31,33,0.7227651854,918,2389,861,4.7235,1,4.8908246225,0.2180004749,1.9502040816,242200
18125,-122.02,37.33,25,0.5449919262,584,1689,571,7.3693,1,6.6952714536,0.1527596129,3.1452513966,373600
18126,-122.03,37.33,23,0.7273469704,671,1782,641,7.4863,1,6.5850234009,0.1589670694,2.7247706422,412300
18127,-122.03,37.34,16,-0.402521218,410,674,410,5.1602,1,4.2804878049,0.2336182336,0.429026098,231200
18128,-122.02,37.34,30,-0.7319515617,151,467,156,6.448,1,6.641025641,0.1457528958,1.1616915423,360600
18129,-122,37.33,30,0.6412094118,794,1788,807,5.6932,1,4.9975216853,0.1968757749,9.0303030303,338700
18131,-122.02,37.35,22,0.2682521104,756,1479,667,4.1473,1,4.8260869565,0.2348555452,6.3205128205,354400
18132,-122.02,37.34,26,-0.2939329128,328,980,342,6.2475,1,5.8245614035,0.1646586345,4.2060085837,350000
18134,-122.03,37.34,25,1.2693721395,906,2338,883,6.0577,1,6.1200453001,0.1676535899,5.9948717949,451800
18135,-122.03,37.35,25,0.211437976,514,1251,507,5.5388,1,6.1045364892,0.1660743134,7.3157894737,352100
18138,-122,37.34,27,-0.4203901797,290,817,301,5.9158,1,5.7009966777,0.168997669,3.281124498,343100
18139,-122,37.34,31,0.3255244233,620,1604,572,5.2108,1,5.8461538462,0.1854066986,5.7697841727,351500
18140,-122.01,37.34,31,0.2045652985,526,1493,582,6.3052,1,5.2920962199,0.1707792208,4.5518292683,344200
18142,-122.05,37.34,34,-0.0543055557,401,1079,399,7.7865,1,6.3032581454,0.15944334,4.0563909774,423900
18143,-122.05,37.34,31,-0.545472911,215,627,222,6.6087,1,6.5,0.148995149,0.6943521595,416500
18144,-122.06,37.34,20,0.367218667,593,1293,553,6.7578,1,6.2115732369,0.1726346434,3.448,451400
18146,-122.04,37.34,28,0.205023477,460,1260,461,7.5372,1,6.68329718,0.1493021746,1.7213114754,432600
18147,-122.03,37.35,16,-0.6769701413,198,455,216,7.2779,1,5.3518518519,0.1712802768,0.8520599251,292900
18151,-122.04,37.34,23,-0.019942168,725,1795,680,3.16,1,3.8088235294,0.2799227799,3.188277087,225000
18152,-122.04,37.34,19,0.4858868993,1036,2496,986,3.6991,1,3.7464503043,0.2804547916,5.4260869565,271500
18153,-122.05,37.37,35,-0.5812108342,256,662,262,5.6533,1,5.2099236641,0.1875457875,2.6062992126,291400
18154,-122.05,37.36,34,-0.1069960836,419,1017,384,4.1369,1,6.25,0.1745833333,2.3325688073,316900
18155,-122.05,37.36,27,-0.0057386344,513,1063,523,3.9848,1,5.0114722753,0.1957268218,3.0545977011,409700
18156,-122.06,37.35,31,-0.3841940779,281,872,282,8.0599,1,6.365248227,0.156545961,2.3956043956,381800
18159,-122.04,37.37,23,1.1461221222,911,2351,863,5.2319,1,5.9501738123,0.1774099318,5.6244019139,430100
18160,-122.03,37.36,28,-0.0657600183,345,948,361,6.4913,1,6.8975069252,0.1385542169,4.2133333333,411900
18161,-122.04,37.35,20,-0.2829366287,313,767,310,6.837,1,6.5032258065,0.1552579365,2.4272151899,383000
18162,-122.05,37.36,29,-0.4126011451,255,679,278,7.5337,1,6.2338129496,0.1471436815,1.4508547009,406800
18163,-122.04,37.36,26,0.3044482121,460,1241,472,6.8753,1,6.9872881356,0.1394784718,6.2994923858,403000
18164,-122.05,37.37,27,0.5733989934,661,1537,606,6.6085,1,6.4108910891,0.1701415701,4.1206434316,344700
18165,-122.03,37.36,16,0.0290829318,803,1369,723,4.4699,1,3.7302904564,0.2977382277,2.240589198,367400
18166,-122.02,37.35,17,0.1564565556,608,1465,577,5.8779,1,5.1559792028,0.2043697479,3.5644768856,362200
18167,-122.02,37.35,18,-0.6471885386,255,507,271,5.3679,1,4.5055350554,0.2088452088,1.1818181818,228400
18168,-122.03,37.35,19,0.5394937842,1227,1930,1153,3.5154,1,3.3052905464,0.3219627394,4.5093457944,311400
18170,-122.02,37.36,21,-0.0744654099,677,1486,689,3.9038,1,3.5863570392,0.2739781465,0.702268431,243800
18172,-122.01,37.36,16,-0.700337245,354,499,324,4.2061,1,3.4104938272,0.320361991,1.1497695853,253600
18174,-122.01,37.36,25,0.0744426036,429,1267,426,6.6329,1,6.5633802817,0.1534334764,2.040257649,349000
18178,-122,37.36,17,-0.2581949896,435,797,275,8.6155,1,7.5272727273,435,2.3304093567,411200
18179,-122,37.36,25,0.4125783388,949,1880,849,3.4238,1,4.1625441696,0.2685342388,7.1482889734,337000
18180,-122,37.36,17,1.5479446693,1737,3539,1625,3.8464,1,3.6996923077,0.2889221557,5.6897106109,239400
18182,-122.03,37.37,41,-0.2339115289,425,1032,435,4.6957,1,4.8804597701,0.2001884126,1.0434782609,284800
18183,-122.03,37.37,30,-0.6251959705,290,556,266,3.8125,1,4.7706766917,0.2285263987,1.8169934641,325000
18184,-122.04,37.37,42,-0.6911736749,273,616,258,3.6765,1,4.3604651163,0.2426666667,1.1578947368,252800
18186,-122.04,37.38,38,0.0991842428,550,1518,514,4.2028,1,5.5447470817,0.1929824561,4.6280487805,273600
18187,-122.03,37.38,21,0.0153375767,798,1433,727,3.8732,1,3.6685006878,0.2992125984,1.4577822991,252400
18188,-122.02,37.38,43,-0.6288613985,317,836,333,4.0911,1,3.7867867868,0.2513877875,1.6753507014,224600
18189,-122.01,37.38,32,-0.8739868976,204,538,203,4.505,1,3.5763546798,0.2809917355,1.0326295585,230400
18190,-122.02,37.37,8,1.3985784773,1489,3250,1329,4.2782,1,4.2784048157,0.2618712628,9.3659942363,327700
18191,-122.01,37.37,11,-0.0341457016,694,1309,668,4.1847,1,3.8308383234,0.2711996874,8.0306748466,167300
18192,-122.01,37.37,25,-0.1926754637,360,1066,390,7.2165,1,5.6743589744,0.1626751017,2.2442105263,360900
18193,-122,37.37,16,-0.5495965175,372,804,361,3.7045,1,3.972299169,0.2594142259,2.6710963455,178100
18194,-122.03,37.39,22,0.2962009991,933,1842,795,4.4107,1,4.1257861635,0.2844512195,5.922829582,232700
18195,-122.02,37.38,32,-0.3411252986,487,1321,508,3.2574,1,3.718503937,0.2578083642,11.6902654867,254400
18196,-122.01,37.39,26,-0.0611782333,962,2374,879,3.5586,1,2.8441410694,0.3848,17.5851851852,222200
18197,-122.01,37.39,36,-0.3012637689,361,1348,371,5.6447,1,5.3261455526,0.1826923077,2.5055762082,252600
18198,-122,37.39,36,-0.6403158611,229,880,247,5.791,1,5.004048583,0.1852750809,0.7787610619,239400
18199,-122.03,37.39,34,-0.015360383,650,1994,650,4.0223,1,4,0.25,3.115625,250200
18200,-122.02,37.4,35,-0.1308213657,531,1475,498,4.35,1,4.7148594378,0.2261499148,4.3002915452,261000
18201,-122.01,37.39,16,0.1747836958,829,1769,807,4.0068,1,3.7360594796,0.2749585406,4.8867403315,249500
18202,-122.02,37.39,35,-0.1541884694,497,1428,497,4.7431,1,4.6217303823,0.2163691772,7.1044776119,239700
18205,-122.05,37.38,24,-0.0959997995,501,1367,507,4.072,1,4.7810650888,0.2066831683,1.7347715736,364200
18206,-122.05,37.38,29,-0.3475397977,340,816,350,5.4351,1,5.3571428571,0.1813333333,0.9336384439,336500
18207,-122.06,37.38,20,0.7603358226,1272,2389,1210,4.2719,4,3.5479338843,0.2962962963,5.8697788698,270800
18208,-122.05,37.37,27,0.0245011468,768,1362,725,3.4028,1,3.7062068966,0.2858206178,1.2106666667,324200
18209,-122.05,37.39,25,-1.0476365503,82,148,77,4.4531,1,4.5064935065,0.2363112392,0.3026584867,350000
18210,-122.06,37.4,21,4.6832601654,3226,7273,3052,4.3351,4,4.2119921363,0.2509529366,12.8271604938,267400
18212,-122.06,37.39,22,-0.6403158611,290,413,274,3.6875,4,4.5109489051,0.2346278317,0.6433021807,40000
18214,-122.06,37.38,21,-0.3828195424,399,837,410,5.6999,4,4.3853658537,0.2219132369,1.5586592179,470000
18215,-122.06,37.37,18,0.1944853714,661,1377,675,6.1299,1,4.5303703704,0.2161543492,3.691689008,500001
18216,-122.06,37.38,20,0.1569147341,766,1227,634,4.8625,4,4.6940063091,0.2573924731,2.7146017699,262500
18217,-122.07,37.39,19,-0.5353929839,342,646,345,4.712,4,4.2463768116,0.233447099,0.5205479452,289300
18218,-122.08,37.4,23,-0.8373326174,158,373,156,5.9291,4,5.1666666667,0.1960297767,0.8755868545,284600
18219,-122.07,37.4,16,0.3291898513,813,1440,729,3.7359,4,4.598079561,0.2425417661,2.102189781,262500
18220,-122.07,37.41,26,-0.6641411433,225,815,218,5.7657,4,5.4311926606,0.1900337838,1.0213032581,322300
18223,-122.08,37.4,25,-0.4048121105,341,999,319,5.806,4,5.4858934169,0.1948571429,3.8129770992,308700
18225,-122.09,37.4,36,-0.4849933486,379,1036,382,5.1408,4,4.1230366492,0.2406349206,2.3981481481,264700
18226,-122.1,37.41,33,1.6693619726,1274,3025,1211,5.4721,4,5.1833195706,0.202963199,4.2426367461,343300
18227,-122.09,37.41,8,-0.5285203064,414,856,445,2.8203,4,3.3258426966,0.2797297297,2.6833855799,284100
18228,-122.09,37.41,14,-0.8616160781,193,421,153,4.2463,4,4.9215686275,0.2563081009,1.2167630058,266700
18229,-122.09,37.41,18,-0.5303530204,473,838,415,3.575,4,3.556626506,0.3204607046,2.3605633803,274000
18230,-122.09,37.4,22,-0.5243966998,436,662,470,3.5179,4,3.1680851064,0.2928139691,2.0432098765,197200
18231,-122.09,37.4,17,-0.8639069706,184,412,180,3.4375,4,4.1555555556,0.2459893048,1.1287671233,290600
18232,-122.09,37.42,23,1.0265375329,1251,2699,1163,3.8003,4,4.1908856406,0.2566680345,3.1678403756,229800
18233,-122.11,37.41,27,1.1346676596,1599,2764,1482,3.4198,4,3.4480431849,0.3129158513,8.0583090379,351900
18234,-122.09,37.4,26,0.2677939319,1021,2087,964,3.2875,4,3.3381742739,0.3172778123,1.2656155246,182700
18235,-122.1,37.4,27,0.3557642045,1156,2314,1086,3.4868,4,3.1399631676,0.3390029326,0.9565936337,165600
18236,-122.1,37.4,23,-0.402521218,508,1374,506,4.3077,4,3.4683794466,0.2894586895,5.3882352941,293500
18238,-122.11,37.4,16,-0.2930165558,489,1173,472,4.1875,4,4.2245762712,0.2452357071,3.5762195122,266400
18240,-122.1,37.4,23,-0.9711207403,210,367,206,3.1736,4,2.4951456311,0.4085603113,0.2252915899,181300
18242,-122.09,37.39,43,-0.2604858821,535,1029,500,3.7318,4,4.13,0.2590799031,2.2615384615,327700
18243,-122.09,37.39,30,-0.4176411086,490,1057,517,3.725,4,3.330754352,0.2845528455,1.7442244224,261300
18244,-122.09,37.4,24,0.6183004867,1126,2645,1072,3.6742,4,3.7154850746,0.2827014813,4.1588050314,275000
18245,-122.08,37.39,44,-0.5202730933,430,848,400,2.8438,4,3.745,0.2870493992,2.4228571429,307100
18246,-122.08,37.39,46,-0.69575546,248,543,248,3.2083,4,4.4959677419,0.2224215247,1.6863354037,334300
18248,-122.07,37.39,30,-0.4300119282,480,932,447,3.5045,4,3.7919463087,0.2831858407,3.1700680272,352500
18249,-122.07,37.39,37,-0.6710138208,239,589,249,5.0131,4,4.6947791165,0.2044482464,1.2245322245,330300
18250,-122.07,37.38,26,-0.623821435,306,562,284,4.5644,4,4.4788732394,0.2405660377,1.8609271523,280200
18251,-122.08,37.39,39,-0.1940499992,483,1023,450,4.5833,4,4.9111111111,0.2185520362,9.8365384615,342400
18252,-122.1,37.39,31,-0.694839103,304,591,302,3.5909,4,3.6986754967,0.2721575649,0.7635658915,353100
18254,-122.09,37.39,34,-0.5156913083,483,774,443,2.7279,4,3.4040632054,0.3202917772,1.5266272189,365600
18256,-122.09,37.38,34,-0.3090528034,342,849,357,6.2884,4,5.487394958,0.1745788668,6.197080292,414700
18257,-122.09,37.38,36,-0.0213167035,416,1055,410,6.1995,4,6.3097560976,0.1608040201,1.1814109742,407200
18258,-122.08,37.38,33,0.062988141,659,1496,581,3.4042,4,4.769363167,0.2378202815,2.992,353600
18259,-122.08,37.38,36,-0.8139655137,156,448,168,5.0086,4,5.1011904762,0.1820303384,1.2584269663,366700
18261,-122.08,37.38,36,-0.8483289015,130,348,128,6.828,4,6.109375,0.1662404092,0.276849642,383900
18262,-122.08,37.37,29,-0.6435231106,435,707,194,7.1108,4,6.3350515464,435,1.2831215971,465000
18263,-122.09,37.37,27,-0.6251959705,186,464,182,6.8374,4,6.9725274725,0.146572104,0.7062404871,500001
18264,-122.09,37.37,34,-0.2146680318,355,776,339,5.2971,4,6.3864306785,0.1639722864,1.6869565217,442100
18265,-122.08,37.38,25,-0.8263363333,228,368,174,3.3917,4,4.7701149425,0.2746987952,2.1149425287,342900
18266,-122.07,37.37,22,0.5207084655,727,1657,762,4.8021,4,4.9475065617,0.1928381963,3.3007968127,457500
18268,-122.07,37.36,21,0.279706573,426,1158,415,7.5,1,7.8168674699,0.1313193588,1.9527824621,500001
18269,-122.06,37.36,34,-0.4061866461,250,662,257,6.8268,1,6.7976653696,0.1431024614,3.8488372093,500001
18270,-122.07,37.36,28,0.9064947651,608,1686,567,10.0346,1,8.1340388007,0.1318300087,8.0285714286,500001
18271,-122.08,37.36,31,0.0382465019,376,1001,381,9.281,4,7.1312335958,0.1383879279,6.4166666667,500001
18272,-122.09,37.36,37,-0.4964478112,238,805,250,5.0222,4,6.2,0.1535483871,2.8956834532,500001
18273,-122.09,37.36,37,-0.1670174675,325,930,321,7.5274,4,7.0685358255,0.1432349052,11.4814814815,500001
18274,-122.08,37.36,28,-0.2073371757,284,728,238,8.2266,4,9.1638655462,0.1302154975,3.9565217391,500001
18275,-122.06,37.35,30,-0.2719403447,294,787,278,8.758,1,7.3381294964,0.1441176471,2.8933823529,500001
18276,-122.07,37.34,33,-0.6531448592,198,495,216,5.4659,1,5.5925925926,0.1639072848,1.4776119403,500001
18277,-122.07,37.34,35,-0.6696392853,184,512,175,7.3561,1,6.6971428571,0.156996587,1.0260521042,500001
18278,-122.07,37.35,35,-0.543640197,205,619,206,9.8144,1,7.0242718447,0.1416724257,1.1657250471,500001
18279,-122.07,37.35,35,-0.4831606346,210,570,196,8.5888,1,8.056122449,0.1329955668,1.7272727273,500001
18280,-122.08,37.35,35,-0.5894580473,207,548,189,7.7068,4,7.126984127,0.153674833,0.872611465,500001
18281,-122.07,37.34,30,-0.3585360817,238,631,236,10.1007,1,7.843220339,0.1285791464,6.4387755102,500001
18282,-122.08,37.34,23,-0.0167349185,335,922,338,10.5142,1,7.6834319527,0.1289949942,65.8571428571,500001
18283,-122.08,37.34,28,-0.4538372104,216,594,205,12.367,1,8.0146341463,0.131466829,0.777486911,500001
18284,-122.08,37.35,33,-0.1079124406,317,832,314,10.3591,4,7.6369426752,0.1321934946,1.3354735152,500001
18285,-122.1,37.38,37,0.7026053312,612,1577,597,7.5655,4,6.9798994975,0.1468682505,3.9228855721,500001
18286,-122.1,37.37,37,-0.0561382698,354,945,348,8.3924,4,7.2155172414,0.1409796894,1.6785079929,500001
18287,-122.1,37.37,40,-0.1876355001,354,929,345,8.1064,4,6.4463768116,0.1591726619,1.0097826087,500001
18288,-122.11,37.37,22,-0.5298948419,195,520,187,10.3329,4,7.8983957219,0.1320243737,1.2935323383,500001
18289,-122.11,37.38,36,0.441901763,500,1296,533,7.8177,4,6.7504690432,0.1389660923,3.2,500001
18291,-122.11,37.37,49,-0.7172898496,190,410,171,7.2045,4,6.2456140351,0.1779026217,0.8183632735,500001
18292,-122.12,37.37,18,-0.4657498515,231,555,222,8.9021,4,7.2837837838,0.1428571429,0.5645981689,500001
18293,-122.11,37.4,31,0.0927697437,490,1138,481,4.9519,4,5.896049896,0.1727785614,1.2800899888,500001
18296,-122.12,37.4,31,-0.1271559377,405,921,358,7.0245,4,6.5810055866,0.171901528,0.9340770791,500001
18298,-122.12,37.38,34,-0.545472911,218,504,200,8.4709,4,7.215,0.1510741511,0.9163636364,500001
18300,-122.13,37.4,29,1.5548173469,1195,2687,1171,5.1335,4,5.146883006,0.1982744317,4.0589123867,461200
18301,-122.13,37.41,36,0.9866760031,900,2039,890,5.4063,4,5.3786516854,0.1880091916,6.9353741497,440900
18303,-122.14,37.42,46,-1.1122397192,44,134,51,4.15,4,4.0392156863,0.213592233,0.2542694497,265000
18304,-122.13,37.42,36,0.6178423082,1045,2251,995,3.5364,4,4.0020100503,0.2624309392,6.5626822157,314100
18305,-122.12,37.41,33,0.1184277399,617,1250,581,5.3727,4,4.9776247849,0.2133471646,1.572327044,360900
18306,-122.11,37.43,35,0.435487264,535,1405,538,7.3023,4,6.6617100372,0.1492745536,1.3380952381,451300
18307,-122.11,37.43,35,0.5825625635,565,1562,553,7.313,4,7.061482821,0.1446862996,6.8209606987,463700
18308,-122.11,37.42,32,0.1944853714,595,1267,540,6.4949,4,5.662962963,0.1945716154,1.9643410853,417800
18309,-122.11,37.41,35,0.0359556094,428,1084,425,7.1382,4,6.3811764706,0.1578171091,1.6083086053,443800
18310,-122.11,37.41,33,-0.4547535674,284,659,282,6.0884,4,5.8191489362,0.1730652041,1.4111349036,432900
18311,-122.12,37.42,35,-0.086378051,533,1187,519,5.2803,4,4.710982659,0.21799591,2.5917030568,362100
18312,-122.12,37.42,36,-0.0121531335,551,1165,523,5.1524,4,4.9847036329,0.2113540468,4.7745901639,373100
18313,-122.13,37.43,40,0.3759240586,648,1498,647,5.2114,4,5.3384853168,0.1876085698,2.0980392157,438400
18314,-122.13,37.43,32,0.8084445654,878,1799,792,4.7375,4,5.553030303,0.1996361983,3.1953818828,431900
18315,-122.12,37.43,36,0.2650448609,553,1455,574,6.46,4,5.5958188153,0.1721668742,3.5749385749,425500
18316,-122.12,37.44,33,0.1559983771,623,1435,588,5.485,4,5.0578231293,0.2094821789,3.8994565217,406300
18317,-122.13,37.44,42,-0.1115778686,462,1146,468,6.3111,4,5.1068376068,0.1933054393,4.6967213115,397400
18318,-122.12,37.44,33,-0.5152331298,303,748,268,4.875,4,5.6305970149,0.2007952286,1.2786324786,373400
18320,-122.12,37.43,33,0.287953786,668,1411,626,5.316,4,5.2108626198,0.2047823421,8.8742138365,398100
18322,-122.13,37.45,37,-0.6169487574,197,510,206,7.9029,4,6.2475728155,0.1530691531,1.5596330275,500001
18323,-122.13,37.45,41,0.2746666094,540,1251,506,6.6354,4,6.3893280632,0.1670275286,4.720754717,500001
18324,-122.13,37.44,43,0.1697437322,440,1088,427,9.1508,4,7.0351288056,0.1464713715,2.2068965517,500001
18325,-122.13,37.44,38,0.0923115652,447,1148,446,5.9277,4,6.3565022422,0.1576719577,2.9973890339,446600
18326,-122.15,37.46,39,-0.7915147671,109,353,112,10.3942,4,8.0892857143,0.1203090508,0.4368811881,500001
18327,-122.16,37.45,52,-0.6865918899,219,441,200,7.5418,4,5.675,0.1929515419,0.770979021,492000
18328,-122.15,37.46,52,-0.3805286499,257,683,259,10.9508,4,6.9613899614,0.1425402108,1.0789889415,500001
18329,-122.14,37.45,52,0.5532391393,537,1391,540,7.8647,4,7.112962963,0.1398073418,2.3299832496,500001
18330,-122.15,37.45,52,-0.2366605999,353,734,328,6.767,4,6.4542682927,0.1667453944,1.7858880779,500001
18332,-122.15,37.45,52,-0.9463791011,91,219,75,6.1575,4,7.5733333333,0.1602112676,0.518957346,500001
18333,-122.16,37.45,47,0.7333032909,435,1808,1093,4.2297,4,3.8737419945,435,2.9067524116,425000
18334,-122.16,37.45,19,-0.1954245347,810,1304,775,2.1406,4,2.8477419355,0.3670140462,1.1843778383,402500
18335,-122.16,37.45,37,0.134005809,874,1363,815,4.5987,4,3.5901840491,0.2987012987,2.0465465465,356000
18336,-122.16,37.44,34,-0.1990899627,529,1193,532,4.2972,4,4.1334586466,0.2405638927,1.310989011,405900
18337,-122.15,37.44,52,-0.2614022391,320,774,309,7.2543,4,6.6763754045,0.1551139118,0.987244898,500001
18339,-122.15,37.44,52,-0.3154673025,293,708,275,6.1655,4,7.0727272727,0.1506426735,1.1184834123,500001
18340,-122.14,37.44,52,0.2215179031,468,1114,421,6.6756,4,7.4038004751,0.1501443696,2.2827868852,500001
18342,-122.14,37.43,52,-0.5986216173,190,467,189,12.5902,4,7.0211640212,0.1431801055,1.1040189125,500001
18345,-122.15,37.42,44,0.4235746229,839,1779,832,3.9243,4,4.2764423077,0.2358066329,2.3594164456,404800
18346,-122.14,37.43,18,-0.2627767746,563,1144,600,4.0686,4,3.4333333333,0.2733009709,2.7632850242,378600
18347,-122.15,37.43,20,4.158187601,435,7604,3589,1.9045,4,3.2624686542,435,16.0084210526,375000
18349,-122.15,37.41,15,-0.0258984886,360,979,364,10.476,4,7.0796703297,0.1396973225,1.1396973225,500001
18350,-122.17,37.43,24,0.591267955,1142,7174,950,4.0972,5,4.1305263158,0.2910295617,7.3806584362,387500
18351,-122.15,37.41,29,-0.9899060589,103,359,87,7.0309,4,5.4367816092,0.2177589852,0.701171875,475000
18352,-122.18,37.41,21,-0.7328679187,117,323,117,10.7237,5,8.8376068376,0.1131528046,1.2716535433,500001
18353,-122.13,37.39,27,0.3443097419,427,1248,409,12.0372,4,8.2762836186,0.1261447563,6.3350253807,500001
18354,-122.12,37.37,37,-0.5440983755,181,549,190,10.7355,4,7.6105263158,0.1251728907,1.0300187617,500001
18355,-122.11,37.36,34,-0.4849933486,183,511,180,13.1867,4,8.75,0.1161904762,1.0942184154,500001
18356,-122.13,37.37,30,-0.2265806729,260,742,242,11.806,4,8.8388429752,0.1215521272,0.6266891892,500001
18357,-122.14,37.38,26,0.1033078493,343,951,336,10.4277,4,8.5089285714,0.1199720182,1.7481617647,500001
18358,-122.1,37.36,32,-0.550054696,199,498,201,9.3586,4,7.1293532338,0.1388695045,0.8341708543,500001
18359,-122.1,37.36,35,-0.2614022391,266,676,252,8.5294,4,8.1865079365,0.1289384392,2.2760942761,500001
18360,-122.09,37.35,37,-0.3841940779,285,791,261,7.5794,4,6.877394636,0.1587743733,1.324958124,500001
18361,-122.09,37.35,30,-0.5184403793,186,501,180,10.0259,4,8.3444444444,0.1238348868,1.9647058824,500001
