,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,median_house_value
19194,-122.69,38.44,40,-0.5489771905,281,636,295,2.7222,1,4.9118644068,0.1939268461,2.1559322034,161200
19203,-122.71,38.43,38,-0.4387888649,526,1071,529,1.5026,1,3.1928166352,0.3114268798,2.0245746692,124000
19207,-122.72,38.47,29,-0.4309838585,415,990,394,1.9932,1,4.3299492386,0.2432590856,2.5126903553,164800
19211,-122.71,38.46,41,-0.3079402282,482,965,458,2.905,1,4.3100436681,0.2441742655,2.1069868996,159300
19214,-122.71,38.45,48,0.2172907906,561,1275,530,3.455,1,5.8830188679,0.1799230276,2.4056603774,222100
19216,-122.71,38.45,52,-0.1770915915,537,957,520,2.1827,1,4.3442307692,0.2377158035,1.8403846154,188800
19224,-122.69,38.46,32,0.1493413231,504,1117,512,5,1,5.80078125,0.1696969697,2.181640625,275900
19252,-122.75,38.48,4,1.7640594115,1112,2958,1131,4.5417,1,5.7356321839,0.1714197626,2.6153846154,197400
19255,-122.75,38.46,13,0.7705280088,1020,2566,728,3.0147,1,5.9381868132,0.2359472588,3.5247252747,142800
19259,-122.73,38.46,14,-0.14724892,754,1026,677,1.722,1,3.4327917282,0.3244406196,1.5155096012,150000
19262,-122.74,38.44,23,0.0800145016,612,1644,546,2.6576,1,5.163003663,0.2170982618,3.010989011,147900
19266,-122.73,38.44,28,-0.7216055673,241,652,238,2.4,1,4.5084033613,0.2246039143,2.7394957983,146200
19268,-122.74,38.44,17,-0.1642362869,497,1240,493,3.5845,1,4.6389452333,0.2173152602,2.5152129817,164300
19274,-122.76,38.44,14,0.794861264,797,1809,746,3.8244,1,5.8659517426,0.1821297989,2.4249329759,180000
19288,-122.77,38.39,35,-0.0154820473,475,1293,463,2.75,1,5.6393088553,0.181922635,2.7926565875,197500
19292,-122.86,38.42,38,-0.6789075911,223,584,225,3.6667,1,5.1822222222,0.1912521441,2.5955555556,244400
19294,-122.83,38.4,37,-0.1963745485,451,1019,428,3.1217,1,5.1799065421,0.2034280559,2.3808411215,178500
19298,-122.8,38.37,26,-0.4640403562,315,909,317,4.1731,1,5.1545741325,0.1927784578,2.8675078864,257200
19301,-122.83,38.39,19,-0.4038958951,394,868,388,2.462,1,4.5489690722,0.2232294618,2.2371134021,260300
19306,-122.87,38.39,34,-0.6917628958,205,541,180,4.5147,1,6.3222222222,0.1801405975,3.0055555556,271400
19307,-122.77,38.33,32,-0.2712107863,324,843,306,4.5875,1,6.7124183007,0.1577409932,2.7549019608,290700
19311,-122.85,38.37,16,-0.4052732492,293,810,297,4.4437,1,5.9326599327,0.1662883087,2.7272727273,305000
19313,-122.86,38.44,31,-0.5099521585,292,716,288,3.4471,1,5.3263888889,0.1903520209,2.4861111111,209500
19315,-122.87,38.43,36,-0.3019716939,387,1065,347,4.0446,1,5.7262247839,0.1947659789,3.0691642651,172200
19319,-123.02,38.46,52,-0.225298984,499,524,259,2.0556,5,8.3166023166,0.2316620241,2.0231660232,120000
19320,-122.98,38.44,29,0.8288359978,939,1328,590,3.1,1,7.5423728814,0.211011236,2.2508474576,162100
19325,-122.97,38.53,48,0.5942266878,860,1257,571,2.1165,1,6.8984238179,0.2183295253,2.2014010508,98700
19331,-122.85,38.46,22,0.3137055755,550,1309,512,4.7105,1,6.5,0.1652644231,2.556640625,266200
19338,-122.81,38.54,12,-0.1633180508,611,919,540,1.1553,1,4.2388888889,0.2669287899,1.7018518519,139300
19347,-122.83,38.58,17,1.1727153973,1023,2036,890,3.2452,1,5.8415730337,0.1967686093,2.2876404494,168800
19349,-122.85,38.62,16,0.814144221,704,1908,697,4.5913,1,6.3385939742,0.1593481213,2.737446198,244600
19351,-122.94,38.57,33,-0.5117886306,266,728,250,5.1005,1,6.12,0.1738562092,2.912,266700
19360,-123.01,38.8,21,-1.048956718,96,131,74,3.5156,1,4.8648648649,0.2666666667,1.7702702703,133300
19361,-123.01,38.79,32,0.0240021027,529,1417,535,3.2546,1,5.0411214953,0.1961438636,2.6485981308,134100
19367,-122.96,38.42,50,-0.0526706072,524,940,361,2.9375,1,7.0083102493,0.2071146245,2.6038781163,122900
19373,-120.79,37.82,17,0.7264526786,729,1809,679,3.2667,2,6.2253313697,0.1724627395,2.6642120766,269500
19402,-120.95,37.73,12,0.4427177401,712,2650,742,2.8565,2,4.8638814016,0.1972845664,3.5714285714,92700
19404,-120.93,37.72,18,-1.0347240593,71,247,71,4.3864,2,5.5070422535,0.1815856777,3.4788732394,179500
19406,-120.99,37.7,14,3.3076142062,1887,4356,1780,3.5877,2,5.5331460674,0.1915930551,2.4471910112,160900
19413,-121.01,37.74,14,-0.127047727,297,796,301,8.7783,2,7.8671096346,0.1254222973,2.6445182724,435000
19414,-121.01,37.72,23,-0.5838701603,264,677,245,2.5486,2,5.6040816327,0.1922796795,2.7632653061,161100
19415,-121.06,37.73,5,-0.1784689456,420,1246,397,4.9236,2,5.6826196474,0.1861702128,3.1385390428,155900
19423,-121.04,37.7,52,-1.0540070162,59,121,40,3.3036,2,8.725,0.1690544413,3.025,197500
19424,-121.04,37.69,5,3.1937529364,1639,4449,1575,4.5332,2,6.0958730159,0.1707113842,2.8247619048,195500
19429,-121.01,37.7,12,2.9857724718,1906,4656,1853,3.2447,2,4.9368591473,0.2083515523,2.5126821371,142200
19430,-121.06,37.67,31,-0.7982782772,146,383,129,3.4167,2,7.023255814,0.1611479029,2.9689922481,196900
19431,-121.06,37.66,6,0.4638371692,598,1993,596,4.6053,2,6.1325503356,0.1636114911,3.3439597315,150100
19433,-121.04,37.66,11,-0.4530215236,301,913,298,4.1705,2,5.5637583893,0.181544029,3.0637583893,162800
19444,-121.04,37.68,18,1.1405771357,1171,3622,1128,2.0272,2,4.5469858156,0.228309612,3.2109929078,92700
19445,-121.04,37.68,28,-0.3377828997,398,1140,380,2.3783,2,5.0236842105,0.2084861184,3,81400
19448,-121.04,37.69,9,1.6933552359,1355,3265,1265,3.0217,2,5.0063241107,0.2139586294,2.581027668,160900
19449,-121.02,37.68,25,0.283403786,588,1834,578,3.996,2,5.6435986159,0.1802575107,3.1730103806,114500
19458,-120.93,37.67,6,0.3885418133,657,2075,644,3.3844,2,5.4208074534,0.188198224,3.2220496894,138500
19464,-120.98,37.68,24,-0.8905609999,114,347,141,3.1912,2,5,0.1617021277,2.4609929078,149600
19468,-120.97,37.68,9,-0.7027817283,172,529,174,4.7159,2,6.4022988506,0.1543985637,3.0402298851,163700
19469,-120.98,37.68,27,0.6249875954,762,1806,718,3.1848,2,5.5793871866,0.190214678,2.5153203343,112800
19493,-121,37.65,52,0.5703525506,803,1768,779,2.5089,2,4.9897304236,0.2065860561,2.26957638,119000
19494,-121,37.67,27,-0.1683683491,479,995,449,2.5148,2,5.0734966592,0.2102721686,2.2160356347,110200
19500,-121.02,37.67,32,0.5997361041,797,1916,740,2.6722,2,5.3391891892,0.2017210833,2.5891891892,111500
19507,-121.03,37.63,5,0.108479819,584,1490,570,3.0398,2,5.0543859649,0.2027073933,2.6140350877,120000
19512,-121.02,37.62,30,-0.4240970881,399,1878,382,2.5363,2,4.5052356021,0.2318419524,4.9162303665,83900
19513,-121.02,37.61,33,-0.53979483,370,1318,349,1.7104,2,4.2091690544,0.2518720218,3.776504298,59000
19514,-121.03,37.62,43,-0.6444737394,240,612,266,2.8194,2,4.6654135338,0.1933924255,2.3007518797,81300
19521,-120.99,37.64,41,-0.4888327294,385,881,361,2.7538,2,4.3767313019,0.2436708861,2.4404432133,99600
19529,-120.97,37.64,42,-0.1311797892,504,1131,480,2.0833,2,4.9145833333,0.2136498516,2.35625,95500
19533,-120.9,37.66,19,0.3362023587,669,2426,663,2.9783,2,5.0935143288,0.1981048268,3.6591251885,82500
19542,-120.94,37.63,43,-1.1022144087,52,176,60,1.425,2,4.0666666667,0.2131147541,2.9333333333,69400
19549,-121.01,37.63,41,0.0547630103,639,2122,600,1.9643,2,4.6066666667,0.231186686,3.5366666667,74900
19551,-121.01,37.62,35,-0.2620284259,477,1687,431,2.0885,2,4.8120649652,0.2299903568,3.9141531323,73700
19554,-121,37.62,28,-0.6848761254,420,1043,357,1.0801,2,3.2296918768,0.3642671292,2.9215686275,75000
19557,-121,37.61,36,0.0010462016,604,2045,550,2.273,2,4.8127272727,0.2281828485,3.7181818182,62900
19559,-121.02,37.6,33,-0.7509891208,238,1027,246,2.5993,2,4.1016260163,0.235877106,4.174796748,68000
19560,-120.98,37.6,36,-0.5544866068,435,1073,320,2.1779,2,4.490625,435,3.353125,58400
19563,-120.96,37.59,11,0.7305847408,879,2410,850,2.3849,2,4.9835294118,0.2075070822,2.8352941176,122000
19569,-120.95,37.6,35,-0.5287759975,278,729,268,2.9821,2,5.5708955224,0.1862022773,2.7201492537,97400
19572,-120.94,37.59,16,0.6057046384,824,2622,766,2.3152,2,5.1749347258,0.2078708375,3.4229765013,111300
19577,-120.64,37.7,16,-1.0838496878,51,239,46,1.8958,2,6.1739130435,0.1795774648,5.1956521739,137500
19582,-120.77,37.64,8,0.2980955627,667,2277,652,2.6417,2,5.0521472393,0.2024893746,3.4923312883,96800
19583,-120.76,37.65,25,0.2613661208,682,2319,640,2.0385,2,5.021875,0.2121966397,3.6234375,84300
19598,-120.92,37.59,26,-0.4314429765,279,642,236,2.6591,2,7.2245762712,0.1636363636,2.7203389831,180500
19603,-121.02,37.58,36,-0.6242725463,270,706,273,1.7169,2,4.706959707,0.2101167315,2.5860805861,121400
19606,-121.03,37.55,32,-0.7799135563,198,624,173,1.9728,2,5.4682080925,0.2093023256,3.6069364162,97900
19610,-121.14,37.47,38,-0.0999597636,450,1272,474,2.8833,2,5.1202531646,0.1854140915,2.6835443038,115200
19618,-121.21,37.5,34,-1.0792585075,49,147,47,3,2,6.2553191489,0.1666666667,3.1276595745,162500
19624,-121.09,37.33,40,-0.9736613621,112,329,96,1.7188,2,5.4583333333,0.213740458,3.4270833333,112500
19633,-120.85,37.55,45,-1.0535478982,62,187,63,2.5938,2,5.5555555556,0.1771428571,2.9682539683,275000
19635,-120.89,37.52,42,-0.6632975783,221,647,192,2.5402,2,6.25,0.1841666667,3.3697916667,157500
19639,-120.97,37.43,27,-0.5806563341,435,810,262,2.1875,2,5.2671755725,435,3.0916030534,137500
19642,-120.8,37.53,29,-0.6807440632,254,726,225,2.1932,2,5.1644444444,0.2185886403,3.2266666667,90600
19651,-120.88,37.52,2,-0.3552293846,409,707,256,2.6103,2,7.30859375,0.2185996793,2.76171875,133600
19656,-120.86,37.49,22,-0.2317266363,445,1441,409,2.4706,2,5.2322738386,0.2079439252,3.5232273839,89400
19675,-120.83,37.51,13,0.5281136924,604,1639,609,4.6635,2,6.2315270936,0.1591567852,2.6912972085,198400
19676,-121.62,39.16,7,0.8426095385,776,2271,767,3.809,2,5.8409387223,0.1732142857,2.9608865711,110700
19677,-121.63,39.16,7,-0.3515564404,444,1065,410,2.4183,2,4.5829268293,0.2362959021,2.5975609756,103800
19684,-121.63,39.14,39,-0.3538520305,411,822,377,2.5038,2,4.9708222812,0.2193169691,2.1803713528,68300
19687,-121.62,39.13,41,-0.6095807696,309,856,337,1.6719,2,3.9080118694,0.2346241458,2.5400593472,64100
19689,-121.62,39.13,41,-0.6876308336,243,583,239,2.2431,2,4.7991631799,0.2118570183,2.4393305439,63400
19693,-121.61,39.13,33,-0.0393561845,539,1583,504,1.4727,2,5.0773809524,0.210629152,3.1408730159,53000
19698,-121.63,39.1,22,0.4316989075,548,1757,577,4.174,2,6.2131715771,0.1528591353,3.0450606586,100100
19701,-121.68,39.13,17,-0.3102358183,297,717,268,3.4698,2,7.3470149254,0.1508379888,2.6753731343,179700
19702,-121.65,39.13,11,1.0046782007,944,2336,841,2.6842,2,5.7467300832,0.1953238154,2.7776456599,89100
19708,-121.68,39.15,14,0.0593541905,451,1292,428,4.3833,2,6.4813084112,0.1625811103,3.0186915888,115200
19710,-121.63,39.18,13,-0.3387011358,347,821,367,2.0978,2,5.1961852861,0.1819611956,2.2370572207,134000
19713,-121.64,39.15,15,0.0065556178,396,1159,407,5.234,2,6.5331695332,0.1489281685,2.8476658477,124900
19718,-121.67,39.26,29,0.1819387028,683,2106,687,1.6315,2,4.4264919942,0.224597172,3.0655021834,58000
19722,-121.91,39.14,45,-0.8262844766,155,343,136,2.125,2,6.2132352941,0.1834319527,2.5220588235,62000
19729,-121.52,38.9,32,-0.4566944678,313,802,284,2.9048,2,5.8098591549,0.1896969697,2.823943662,98200
19736,-121.8,40.34,26,0.9964140763,910,1341,539,2.881,2,8.9332096475,0.188992731,2.4879406308,79800
19739,-122.34,40.32,12,0.5524469477,689,2008,683,2.6352,2,5.6339677892,0.1790540541,2.9399707174,92200
19758,-122.24,40.16,19,-0.0664441479,509,1293,494,2.035,2,5.0607287449,0.2036,2.6174089069,55100
19760,-122.23,40.15,14,-0.1596451066,573,1637,551,1.787,2,4.168784029,0.2494558119,2.9709618875,51600
19761,-122.25,40.15,15,-0.4442982811,346,858,327,2.4375,2,5.128440367,0.206320811,2.623853211,59200
19779,-122.18,39.93,35,-0.5774425079,272,610,237,2.1759,2,5.8523206751,0.1961067051,2.5738396624,59500
19782,-122.81,40.93,16,-0.2730472584,471,588,195,2.7083,2,10.5128205128,0.2297560976,3.0153846154,88900
19792,-123.48,40.79,15,-0.9300451499,160,287,104,1.9107,2,5.9519230769,0.2584814216,2.7596153846,79200
19808,-118.96,36.66,18,-0.6164675399,424,320,133,3.1964,2,9.7894736842,0.3256528418,2.4060150376,80000
19820,-119.44,36.48,27,-0.5044427422,415,1704,395,1.1728,2,3.9139240506,0.2684346701,4.3139240506,41700
19825,-119.48,36.5,32,0.3701770924,625,1968,574,2.9554,2,6.012195122,0.1811069255,3.4285714286,110300
19826,-119.43,36.55,27,-0.4700088905,323,882,324,2.75,2,5.0030864198,0.1992597162,2.7222222222,93500
19830,-119.38,36.56,14,0.6061637564,804,1945,733,2.6906,2,5.4092769441,0.2027742749,2.653478854,95300
19835,-119.39,36.54,34,-0.4842415492,422,1272,407,1.8068,2,3.9066339066,0.265408805,3.1253071253,59000
19838,-119.28,36.52,19,-0.5705557376,324,1327,316,2.25,2,4.4367088608,0.2310984308,4.1993670886,53200
19843,-119.1,36.42,26,-0.3993047149,416,1217,383,1.8801,2,4.634464752,0.2343661972,3.1775456919,57600
19845,-119.09,36.42,17,-0.8115926999,219,966,218,2,2,4.0229357798,0.2497149373,4.4311926606,52500
19846,-119.1,36.4,31,-0.5104112765,361,1518,386,1.5608,2,3.9715025907,0.2354859752,3.932642487,51700
19850,-119.27,36.39,17,-0.2611101898,350,998,340,4.3281,2,6.1058823529,0.1685934489,2.9352941176,145700
19860,-119.29,36.34,10,-0.3731349875,455,1664,429,2.0227,2,4.2703962704,0.2483624454,3.8787878788,53300
19862,-119.3,36.34,27,-0.5186754009,358,1178,309,1.4432,2,4.9029126214,0.2363036304,3.8122977346,48100
19865,-119.37,36.35,20,-0.6945176039,177,518,178,5.3767,2,6.3595505618,0.156360424,2.9101123596,231300
19868,-119.34,36.34,5,0.8540874891,834,1917,775,4.0144,2,5.8129032258,0.185127636,2.4735483871,126600
19875,-119.31,36.34,32,-0.3451287881,453,1744,425,1.4729,2,4.4541176471,0.2393026941,4.1035294118,54100
19881,-119.28,36.33,10,-0.7317061638,297,927,274,0.78,2,3.8357664234,0.2825880114,3.3832116788,55500
19886,-119.11,36.29,18,-0.4493485794,294,859,301,2.6065,2,5.5348837209,0.1764705882,2.853820598,93800
19891,-119.15,36.29,18,-0.5554048428,435,657,254,2.4281,2,5.6496062992,435,2.5866141732,72500
19893,-119.14,36.29,36,-0.852454204,181,405,180,1.47,2,4.3777777778,0.2296954315,2.25,61900
19908,-119.25,36.32,32,-0.3781852858,345,812,299,2.75,2,6.0903010033,0.1894563427,2.7157190635,72200
19916,-119.3,36.31,16,-0.1885695421,357,1150,361,4.2778,2,6.188365651,0.1598030439,3.1855955679,97300
19918,-119.31,36.3,20,-0.637586969,209,566,195,4.0221,2,6.441025641,0.1664012739,2.9025641026,86300
19929,-119.32,36.32,29,-0.108223888,436,1142,440,3.6895,2,5.475,0.1809879618,2.5954545455,87700
19937,-119.33,36.3,12,-0.2170348596,352,1013,354,4.9464,2,6.1355932203,0.1620626151,2.8615819209,115600
19943,-119.4,36.25,25,-0.4355750387,279,909,291,2.3,2,5.8281786942,0.164504717,3.1237113402,132800
19960,-119.32,36.25,21,-0.6490649196,435,609,206,2.8365,2,5.9757281553,435,2.9563106796,90000
19972,-119.11,36.21,10,-0.3088584642,455,1469,442,1.5407,2,4.4615384615,0.2307302231,3.3235294118,58400
19974,-118.93,36.19,30,0.0184926865,546,951,523,2.6184,2,5.1338432122,0.2033519553,1.8183556405,113900
19975,-118.82,36.13,43,-0.6261090184,287,534,231,2.8906,2,5.5454545455,0.2240437158,2.3116883117,65700
19983,-119.34,36.21,22,0.1929575354,726,2165,738,1.4792,2,4.1531165312,0.236867863,2.933604336,54400
19987,-119.32,36.21,25,-0.1307206712,460,1424,436,2.3152,2,5.4128440367,0.1949152542,3.2660550459,63100
19994,-119.36,36.2,33,-0.3166634706,398,1412,397,2.25,2,4.9244332494,0.2035805627,3.556675063,51500
19996,-119.35,36.19,6,-0.77440414,226,734,230,1.0349,2,4.1652173913,0.235908142,3.1913043478,67800
19997,-119.45,36.16,27,-0.2413681148,373,1268,345,2.8152,2,6.1420289855,0.1760264276,3.6753623188,106900
19999,-119.45,36.09,18,-1.0269190529,82,253,75,2.0313,2,5.44,0.2009803922,3.3733333333,112500
20000,-119.31,36.06,20,-0.1876513061,434,1405,412,1.8827,2,5.427184466,0.1940966011,3.4101941748,48700
20004,-119.19,36.06,29,-0.3809399939,376,1421,339,1.9091,2,5.3539823009,0.2071625344,4.191740413,71300
20008,-119.03,36.13,24,-0.1770915915,408,1169,395,1.7106,2,5.7189873418,0.1806108898,2.9594936709,95500
20025,-119.06,36.07,20,0.0175744504,553,1497,548,1.7031,2,4.8959854015,0.2061125606,2.7317518248,64600
20042,-118.99,36.06,19,-0.225758102,458,1317,386,1.7564,2,5.5777202073,0.2127264282,3.4119170984,42600
20044,-119,36.07,20,-0.735838226,183,509,175,2.9815,2,5.9542857143,0.1756238004,2.9085714286,73000
20045,-119.03,36.06,36,-0.3304370113,443,1405,422,2.162,2,4.5616113744,0.2301298701,3.3293838863,51900
20049,-119.02,36.05,22,-0.2601919538,431,1336,456,2.2202,2,4.5570175439,0.2074109721,2.9298245614,65200
20052,-119.28,35.99,20,0.1222533597,597,1746,588,1.7372,2,4.9506802721,0.2050841635,2.9693877551,51000
20053,-119.19,35.96,25,-0.2895755073,402,1160,362,1.881,2,5.5635359116,0.1996027805,3.2044198895,52500
20064,-119.04,35.95,25,-0.7509891208,246,994,222,1.8462,2,4.545045045,0.2438057483,4.4774774775,55800
20068,-120.4,37.98,19,-0.2914119793,433,910,390,2.6696,2,5.1538461538,0.2154228856,2.3333333333,121200
20076,-120.28,38.07,13,-0.2978396317,410,618,218,2.9083,2,9.1559633028,0.2054108216,2.8348623853,104600
20077,-120.4,38.06,12,-0.5577004329,310,517,240,2.6544,2,5.9583333333,0.2167832168,2.1541666667,128100
20079,-120.39,38.03,20,-0.5021471521,309,647,228,2.6094,2,6.8026315789,0.1992263056,2.8377192982,139100
20080,-120.41,38.03,14,-0.2679969602,465,859,462,2.1289,2,4.461038961,0.2256186317,1.8593073593,115300
20093,-120.19,38.03,17,2.7575908141,1579,2071,757,3.1076,2,11.428005284,0.1825222518,2.7357992074,115800
20095,-120.03,38.19,26,2.0018825476,1358,416,189,2.125,2,37.0634920635,0.1938615275,2.2010582011,132500
20114,-119.57,37.94,17,-1.0553843703,130,51,20,3.4861,2,17.3,0.3757225434,2.55,137500
20130,-118.93,34.4,17,0.2893723203,599,2422,637,3.7092,1,5.1412872841,0.1829007634,3.8021978022,190500
20131,-118.92,34.4,23,-0.6219769562,283,1060,279,3.3152,1,4.623655914,0.219379845,3.7992831541,198000
20133,-118.9,34.41,35,0.8201127553,739,2304,720,4.2599,1,6.1541666667,0.166779508,3.2,209100
20134,-118.91,34.4,30,0.0992974586,613,2065,586,3.2024,1,4.8822525597,0.214260748,3.523890785,176100
20139,-119.05,34.4,50,-0.6467693295,282,1079,257,2.6991,1,4.8093385214,0.2281553398,4.1984435798,181300
20144,-119.06,34.35,34,-0.1004188816,646,2116,631,2.0682,1,3.8446909667,0.2662819456,3.35340729,158300
20145,-119.05,34.35,39,-0.7780770842,300,1366,312,2.2443,1,3.0448717949,0.3157894737,4.3782051282,146600
20147,-119.08,34.35,24,0.4675101134,828,2718,778,3.2757,1,4.7082262211,0.226044226,3.4935732648,186000
20155,-119.19,34.46,39,-0.2702925503,381,939,371,6.6257,1,5.5417789757,0.185311284,2.5309973046,427600
20180,-119.22,34.34,29,0.2218819708,672,1815,648,2.9821,5,4.8271604938,0.2148337596,2.8009259259,175700
20182,-119.32,34.35,16,-1.1903650692,16,51,15,2.475,5,3.4666666667,0.3076923077,3.4,225000
20184,-119.16,34.28,30,-1.0246234627,98,400,112,4,5,3.6875,0.2372881356,3.5714285714,219200
20188,-119.18,34.27,6,-0.1550539264,386,910,364,5.215,5,6.3379120879,0.1673168617,2.5,279500
20198,-119.2,34.26,13,0.167246926,588,1439,607,4.1845,5,4.9571663921,0.1954137587,2.370675453,199500
20214,-119.22,34.28,33,-0.0815950426,377,1052,363,4.7333,5,6.7961432507,0.1528171869,2.8980716253,257500
20216,-119.26,34.28,41,0.0813918557,564,1288,541,3.0799,5,5.2162661738,0.1998582566,2.3807763401,254100
20219,-119.24,34.28,41,-0.6265681364,240,608,252,4.4038,5,5.0793650794,0.1875,2.4126984127,229100
20220,-119.26,34.28,41,-0.3717576334,311,683,308,4.8977,5,5.9577922078,0.1694822888,2.2175324675,358200
20231,-119.29,34.26,32,0.2985546807,764,1344,600,3.6007,5,5.4916666667,0.2318664643,2.24,395500
20235,-119.27,34.27,44,-0.6118763597,279,668,278,4.09,5,4.7194244604,0.212652439,2.4028776978,203800
20237,-119.27,34.27,52,-1.0035040337,112,276,107,2.375,5,4.2897196262,0.2440087146,2.5794392523,198400
20246,-119.26,34.27,36,-0.3088584642,382,1029,411,3.7337,5,4.798053528,0.1937119675,2.503649635,209000
20251,-119.18,34.24,17,-0.9254539697,221,514,186,3.2847,5,3.3817204301,0.3513513514,2.7634408602,112500
20252,-119.18,34.23,16,0.9018357635,1220,2147,1007,3.375,5,4.5769612711,0.264699501,2.1320754717,218800
20255,-119.18,34.22,15,0.9045904716,1008,2549,973,3.9063,5,4.7430626927,0.2184182015,2.6197327852,198700
20259,-119.17,34.2,36,-0.2831478549,523,2751,496,3.015,5,4.0887096774,0.2578895464,5.5463709677,149300
20260,-119.17,34.2,40,-0.7170143871,319,1843,349,2.3077,5,3.1031518625,0.2945521699,5.2808022923,106900
20265,-119.19,34.2,36,-0.6205996021,312,1128,335,2.1542,5,3.8597014925,0.2412993039,3.3671641791,253900
20267,-119.18,34.21,46,-0.2675378421,484,1522,469,3.087,5,4.3965884861,0.2347235694,3.2452025586,213900
20268,-119.19,34.2,18,0.4477680383,435,3171,779,3.3409,5,4.6469833119,435,4.0706033376,220500
20280,-119.2,34.18,27,-0.7390520522,229,782,222,4.2212,5,4.6621621622,0.2212560386,3.5225225225,185400
20282,-119.19,34.18,32,0.3311520604,677,2857,669,4.6186,5,5.0313901345,0.2011289364,4.2705530643,181100
20287,-119.17,34.17,32,-0.4948012637,304,1482,308,3.5867,5,5.0876623377,0.1940012763,4.8116883117,182100
20289,-119.17,34.17,25,-0.481486841,321,1378,308,4.0074,5,5.1818181818,0.2011278195,4.474025974,188000
